,Jet.PT[0],Jet.PT[1],Jet.PT[2],Jet.PT[3],Jet.Phi[0],Jet.Phi[1],Jet.Phi[2],Jet.Phi[3],Jet.Eta[0],Jet.Eta[1],Jet.Eta[2],Jet.Eta[3],Jet.Mass[0],Jet.Mass[1],Jet.Mass[2],Jet.Mass[3],MissingET.MET,MissingET.Phi,MissingET.Eta,HT,DPhi_J0_J1,DPhi_MET_J0,DPhi_MET_J1,DPhi_MET_J2,DPhi_MET_J3,InvMass_J0_J1,InvMass_J0_J2,InvMass_J0_J3,InvMass_J1_J2,InvMass_J1_J3,InvMass_J2_J3,max_inv_mass
26168,126.68719,125.369225,102.409325,39.355095,0.17796578,2.8631,-1.1844988,2.8147652,3.3425741,-2.7571418,-2.032846,-0.8336249,2.9301388,17.083061,6.508343,6.413379,13.02826976776123,-2.199303150177002,-3.68572735786438,393.82083,-2.6851342,2.377268925309181,-1.2207821051227015,1.0148043632507324,-1.2691169420825403,2666.2305,1672.635,578.6921,221.60889,160.43964,142.30579,2666.23046875
26231,72.50931,67.60807,46.67804,46.406956,3.0667582,0.006534954,1.1203005,-1.146765,-3.3898392,2.3951497,-3.360057,-2.6653864,1.5258789e-05,5.8317485,5.098232,5.3947965e-06,30.593427658081055,-2.649075984954834,4.843060493469238,233.20236,3.060223,-0.5673511664019983,2.6556109390221536,-2.513808790837423,1.5023109912872314,1266.8837,96.55957,108.602486,997.02716,701.6003,90.763084,1266.8836669921875
26253,556.41504,316.18167,250.81552,,-1.3554199,1.5564731,2.1628869,,-2.1614714,0.62189,1.6583096,,45.68464,17.118158,30.017105,,1.9569604396820068,0.6496009826660156,7.5190653800964355,1123.4122,-2.911893,-2.0050208568573,0.9068721532821655,1.5132858753204346,,1789.8114,2575.3486,,351.55414,,,2575.3486328125
26392,536.242,329.43454,279.51566,107.71858,-0.39325136,-2.8591456,1.8107839,2.8607113,0.71836734,-1.310107,-1.4778963,-1.3258696,30.07675,4.9056745,14.777875,11.145231,7.5971150398254395,-2.2148094177246094,-4.445174217224121,1252.9108,2.4658942,1.8215580582618713,-0.6443362236022949,-2.25759202638735,-1.2076645533191126,1282.0955,1242.5668,755.0526,441.66516,107.26602,178.13899,1282.095458984375
26559,115.42971,96.49076,70.06518,46.42205,2.1507902,-0.30866215,-1.0923508,3.099836,-1.4536358,0.6906688,3.2241533,4.389001,18.851982,-1.9073486e-06,3.9870238,5.252306,18.594614028930664,0.9318521618843079,-5.611721515655518,328.4077,2.4594524,1.2189380526542664,-1.2405143082141876,-2.0242030024528503,2.1679839491844177,337.91956,942.03064,1357.8324,275.941,435.49454,121.511314,1357.8323974609375
26580,233.16258,199.3504,110.30208,73.897354,0.25965714,-3.0895343,-0.34807792,2.9933162,-0.59708387,2.553922,-0.45222783,-2.699095,0.0,41.67684,1.9073486e-06,8.475661,25.8967227935791,-1.7018687725067139,-2.115450859069824,616.7124,-2.933994,1.9615259170532227,-1.3876655101776123,1.3537908494472504,-1.5880003611194056,1086.6652,98.74553,418.13046,698.47943,1670.2476,306.627,1670.24755859375
26660,657.7312,546.0595,237.82121,148.88086,0.27210918,2.8838737,-1.5325918,2.8508592,0.27732778,-1.80789,-2.093994,1.6337454,28.717358,30.066525,31.382122,6.8606815,47.96382522583008,-0.7090179324150085,4.688968658447266,1590.4928,-2.6117644,0.9811271131038666,-2.6902936736689966,-0.823573887348175,-2.7233082095729273,1886.4121,1329.0289,756.60754,591.8606,1543.062,1223.795,1886.412109375
26662,803.2004,691.959,50.251152,30.337097,2.024725,-1.0959548,-1.780799,-1.4915082,-0.88810045,0.25088856,1.2073473,-1.3264554,82.94388,85.57252,7.8484945,2.2196994,19.82094383239746,-0.2946847379207611,2.81606125831604,1575.7476,3.1206799,2.3194096982479095,-0.8012700378894806,-1.4861142933368683,-1.1968235075473785,1747.9961,636.322,325.8669,242.47346,274.31525,128.54625,1747.99609375
26791,858.5692,826.77313,189.65385,50.68408,-1.5425733,1.4800832,2.4393773,0.026538603,0.099662215,-0.03882612,0.00466696,-0.22151685,41.22749,88.699936,24.322363,11.358669,51.39236831665039,-1.0119348764419556,3.2059149742126465,1925.6802,-3.0226564,-0.5306384563446045,2.4920181035995483,-2.831873122845785,1.038473479449749,1691.8514,741.45874,308.9733,383.018,293.1537,188.1807,1691.8514404296875
26792,111.50928,46.909065,30.704199,29.598335,-0.3164267,-2.6772308,1.9566848,1.7895674,-2.064547,4.139633,-2.8226695,-2.0258477,4.429808,7.089426,6.362229,3.3893635,26.004762649536133,2.636707067489624,-4.725685119628906,218.72086,2.360804,-2.953133761882782,0.9692474047290247,-0.6800222396850586,-0.8471397161483765,1611.1671,116.08725,100.26777,1233.5353,813.5272,27.007233,1611.1671142578125
26820,75.83152,69.066505,35.89615,33.162937,-0.87415326,2.0394328,2.8865397,0.05198635,2.6485689,-0.91177225,-4.0362062,1.7934915,0.0,14.765446,4.929037,3.8329124,19.143651962280273,-1.9263243675231934,4.134439945220947,213.9571,-2.9135861,1.0521711111068726,-2.317428175603048,-1.4703212420092981,1.9783107191324234,442.6826,1477.3212,63.660477,235.95206,191.67105,638.3637,1477.3211669921875
26825,453.38782,417.41083,414.29697,153.1876,-1.5012492,1.8061541,0.5556087,-2.6724737,0.9967452,-1.872874,-0.46953514,-1.1209066,74.54794,27.207275,103.38191,19.18164,36.885677337646484,2.824902296066284,4.0200514793396,1438.2832,2.9757822,1.9570338169680994,-1.018748164176941,-2.2692936062812805,0.785809342061178,1933.4601,1033.8002,735.23346,825.0865,445.6585,546.7698,1933.4600830078125
26831,219.53976,181.33708,48.716015,47.603443,2.310877,-0.59218407,2.4902635,-1.5881981,1.7813284,-2.0475678,-0.40568367,-0.42745215,19.387827,42.66583,2.430067,2.919967,17.562694549560547,0.49264559149742126,2.748164176940918,497.1963,2.9030612,1.8182314932346344,-1.0848296582698822,1.9976178705692291,-2.0808436572551727,1383.5806,275.5317,334.67667,258.873,195.00128,86.1122,1383.58056640625
26875,315.1044,150.34702,144.50546,67.99226,1.1420194,-1.7256927,-1.8647805,-3.065648,2.0618699,-1.7644957,0.8983421,1.5884494,29.8897,23.265316,5.970353,2.3404672,5.192701816558838,-1.2109904289245605,-5.07338285446167,677.94916,2.867712,2.353009819984436,-0.514702320098877,-0.6537901163101196,-1.8546576499938965,1506.5886,501.5213,263.6726,520.4507,537.2851,132.25493,1506.588623046875
26908,245.60628,210.1592,37.833946,33.01987,2.0427876,-0.9317747,-1.5741743,-1.8718036,-2.120739,0.9857139,1.2268411,4.027616,14.666419,4.6150975,9.536743e-07,5.398103,18.337318420410156,2.8661396503448486,-3.3534533977508545,526.6193,2.9745622,-0.8233520984649658,2.4852709809886377,1.84287137189974,1.5452420155154627,1121.4609,530.3722,1951.1776,60.501873,370.96497,135.198,1951.1776123046875
26968,427.22046,403.77386,275.52768,105.52326,-0.38779116,3.120248,1.1439532,-2.5155199,-0.13268131,0.6783849,-0.06625416,-2.5866866,83.3926,69.87344,34.197243,11.3181925,64.88125610351562,-1.0631424188613892,2.9510042667388916,1212.0453,2.7751462,0.6753512620925903,-2.0997948090182703,2.2070956230163574,-1.452377438545227,900.5713,491.0609,771.0285,621.0709,1030.1234,647.0682,1030.1234130859375
27018,153.25267,130.23732,34.210285,,-0.18772772,2.5540793,-2.339351,,0.36268526,-3.6979542,-2.7015672,,-1.9073486e-06,17.020962,6.023643,,9.542312622070312,-0.7234009504318237,6.250360488891602,317.7003,-2.741807,0.5356732308864594,-3.0057050625430506,-1.6159499883651733,,1093.2904,344.0216,,113.29166,,,1093.2904052734375
27044,920.114,829.47906,105.34316,,2.034907,-1.0643494,-0.97476816,,-1.3118834,0.2556618,2.5844457,,73.75809,138.09535,8.812586,,24.657373428344727,-2.979393482208252,3.1031415462493896,1854.9362,3.0992565,-1.2688847223864954,1.9150440692901611,2.0046253204345703,,2326.2324,2229.9927,,875.3407,,,2326.232421875
27218,577.35297,544.7627,157.91986,,-2.167995,1.2530612,-0.21256451,,2.0186672,-1.4963114,-1.6756574,,24.387177,115.26929,18.022491,,0.5139440894126892,2.4114737510681152,-8.231853485107422,1280.0356,2.8621292,1.7037165800677698,-1.1584125757217407,-2.624038264155388,,3350.201,1933.9862,,419.3665,,,3350.200927734375
27238,232.39122,175.27274,137.579,134.42883,-0.3536477,2.937001,-0.3572084,2.5940785,-3.290832,0.13990507,-1.5464242,-0.519231,31.402502,2.7982523,11.141818,3.532013,17.036510467529297,-2.2769463062286377,6.1537909507751465,679.67175,2.9925368,1.9232985973358154,-1.069238011037008,1.9197379052639008,-1.4121604601489466,1158.2992,356.3285,750.94275,427.25952,115.74918,307.93237,1158.2991943359375
27279,430.57922,295.73785,236.54436,83.41549,2.4638534,-1.0687618,-0.36049655,-2.898958,-0.6918831,1.6269414,-2.2753384,-2.414978,91.135216,26.746862,20.022022,11.527263,41.87015914916992,1.721060037612915,3.6917150020599365,1046.277,-2.7505703,0.7427933216094971,-2.7898218631744385,-2.081556588411331,1.6631673018084925,1250.4877,858.7012,424.17163,1833.4244,1191.2756,270.87543,1833.4244384765625
27280,148.23312,90.87219,54.260693,,1.6890235,-1.9554596,-0.4270559,,3.4100318,-2.3105075,0.47868285,,10.250504,11.41346,9.536743e-07,,19.444229125976562,-1.054549217224121,-5.395269393920898,293.366,-2.6387024,2.74357271194458,-0.9009103775024414,0.6274933218955994,,2033.2009,399.64297,,283.27686,,,2033.200927734375
27282,111.21851,89.16171,53.782772,46.760555,2.6948006,-0.5700707,-0.78977054,1.9490837,-2.6125364,1.3336847,3.5887163,0.67951006,13.827968,5.1301622,3.4282713,1.3486991e-06,12.380035400390625,0.21567560732364655,-4.2468743324279785,300.92355,-3.0183141,2.4791250079870224,-0.7857462912797928,-1.0054461508989334,1.7334080785512924,730.2869,1721.3011,364.20383,192.48766,130.37141,225.62413,1721.3011474609375
27285,151.04086,120.890015,72.12374,39.062084,0.3501231,-2.4995322,3.113163,0.23062097,1.7735645,-2.7458935,2.9491138,2.4374185,30.440006,16.215801,1.3214499e-05,8.820408,15.771273612976074,2.437603235244751,-4.293217658996582,383.1167,2.8496554,-2.087480127811432,1.3460498491870325,0.6755597591400146,-2.206982269883156,1309.3317,247.43382,66.328255,1606.1383,922.63354,110.23214,1606.1383056640625
27302,266.74524,161.31755,101.59241,43.074097,2.8166647,0.09344921,-1.1520244,-0.8259799,1.1579626,-2.6826775,-0.9102347,2.646184,19.92574,14.3448715,4.0331526,2.9507775,32.273006439208984,-2.378366231918335,-1.8137507438659668,572.7293,2.7232156,-1.0881543795215052,2.4718154445290565,1.2263418436050415,1.5523863434791565,1443.8004,505.05362,272.61426,298.55923,1193.6218,381.0788,1443.8004150390625
27304,218.2547,76.825386,71.84456,46.224102,0.07809592,2.8519719,2.593726,-1.9715409,-0.74395436,2.1962996,0.13413495,4.0750704,4.7428575,10.176979,5.6635294,12.837205,31.470706939697266,-2.825916290283203,-4.636256694793701,413.1487,-2.773876,2.9040122106671333,-0.6052971521960657,-0.8635430971728724,0.8543753623962402,591.328,264.28714,1122.1082,183.68517,153.98944,415.6483,1122.108154296875
27311,148.15512,137.78413,65.58564,58.61895,0.66153514,-2.3334963,-2.7155964,1.1415427,-2.5664225,0.17694868,2.8128023,1.7301542,8.902694,2.7436852,8.0679455,4.6736965,23.73959732055664,-0.906787633895874,-1.0045788288116455,410.14386,2.9950314,1.568322777748108,-1.426708698272705,-1.8088088035583496,2.048330307006836,599.2186,1458.2128,789.1919,331.8206,234.95665,136.50595,1458.2127685546875
27334,81.01818,80.82721,48.99677,44.245094,-2.6299512,0.09871216,2.3397586,-0.11725625,1.5550209,-3.7472048,-0.80797213,-1.629435,4.238297,11.292489,2.7240572,3.2971058,20.512895584106445,2.980180501937866,5.020608901977539,255.08725,-2.7286634,0.6730535666095179,-2.881468340754509,-0.6404218673706055,-3.097436748445034,1152.0272,201.433,304.28326,283.40253,153.2237,96.32853,1152.0272216796875
27335,149.43451,95.81819,47.5004,38.531013,0.040548217,-3.0285554,-3.1368074,1.5673591,-1.0957352,2.5541987,-3.9841006,-1.1085825,7.8793163,7.9664903,7.999089,-9.536743e-07,13.26890754699707,-1.5655821561813354,5.426029682159424,331.28412,3.0691037,1.6061303727328777,-1.4629732370376587,-1.5712252855300903,3.132941246032715,761.6462,377.5596,105.302284,1771.0919,380.65417,180.71767,1771.0919189453125
27340,113.27833,71.84789,70.34601,27.050991,-1.7260952,1.1600345,1.3997946,-2.4054604,1.8106494,-1.724482,3.9038925,0.07764435,21.952864,8.495435,9.091555,0.0,10.595008850097656,0.09496011584997177,-5.843130588531494,282.52322,-2.8861299,-1.8210553154349327,1.0650744214653969,1.3048344627022743,-2.5004204735159874,544.1536,290.68625,116.74348,1181.9897,125.4117,300.74866,1181.98974609375
27345,157.02654,112.98963,34.09306,26.656904,-2.439185,0.8347416,0.89762634,-0.2690032,0.89430994,-3.221126,1.7502751,1.0200666,-3.8146973e-06,11.056178,8.771996,2.9503446,22.727752685546875,-1.3661099672317505,4.8806304931640625,330.7661,3.009259,-1.0730749368667603,2.200851559638977,2.263736307621002,1.0971067547798157,1059.6409,160.08037,114.96122,741.091,455.04218,41.80728,1059.640869140625
27354,166.24905,109.39246,52.286217,30.153912,3.066879,0.16831017,-0.9882122,0.2670472,2.0304928,-3.5255954,-2.9606197,-4.7379317,16.276115,9.142433,4.06643,5.8845468,13.66461181640625,1.1248631477355957,6.200229644775391,358.08163,2.8985689,1.9420158863067627,-0.9565529823303223,-2.113075375556946,-0.8578159511089325,2177.9138,1135.7214,2090.8213,94.30006,75.74299,93.42377,2177.913818359375
27379,230.8673,191.0456,36.313107,35.897423,-1.3029803,1.77279,0.6389022,-2.7654374,-0.7481313,2.798472,-0.73199105,2.888088,15.250929,40.243275,10.50185,2.171062,20.730497360229492,2.816657781600952,-5.214591979980469,494.12344,-3.0757704,2.163547221814291,-1.043867826461792,-2.17775559425354,0.701090161000387,1273.9518,154.68973,559.83563,486.4594,134.63748,228.25642,1273.9517822265625
27392,411.8578,390.16977,317.8283,28.23799,-0.47544295,-2.7858415,1.5226941,2.8630655,1.4176636,-1.5880123,1.3333294,-1.2902119,90.04845,40.989395,18.260778,7.9561014,42.12394714355469,-1.1954137086868286,2.6555213928222656,1148.094,2.3103986,0.7199707627296448,-1.5904277563095093,2.71810781955719,-2.2247061173068445,1868.3767,621.2412,455.74796,1552.4475,90.7889,348.4622,1868.376708984375
27412,215.78815,181.86093,43.65414,34.991413,1.2145762,-2.3400903,-1.3161275,-0.9692129,1.7866307,-3.3209677,-2.7371287,-3.1474998,23.51989,9.519908,4.385319,2.930584,13.666187286376953,-0.23795373737812042,5.89376974105835,476.29465,-2.728519,1.4525299817323685,-2.1021365374326706,-1.0781738013029099,-0.7312591522932053,2561.401,940.6283,1029.0046,103.29811,102.75213,22.38303,2561.40087890625
27432,181.70752,149.25783,63.025925,,1.9185786,-1.6074268,-0.07593866,,2.2452915,-0.89729834,4.1872773,,16.729227,11.41453,8.141302,,4.591935157775879,-0.6340168714523315,-7.422710418701172,393.99127,-2.7571802,2.5525954961776733,-0.97340989112854,0.5580782145261765,,825.04175,303.24414,,1232.9414,,,1232.94140625
27444,562.6688,554.91455,40.844517,,2.5505688,-0.4900268,-2.4169302,,-0.9201487,0.72280973,0.0011228478,,94.91889,87.74413,4.9754124,,27.60614585876465,-1.9153534173965454,-3.6751296520233154,1158.4279,3.0405955,-1.8172630707370203,1.4253266155719757,-0.5015767812728882,,1526.2571,255.47969,,286.45627,,,1526.257080078125
27468,122.503914,86.290306,74.43095,29.801615,2.7096722,-0.31752503,-0.6600689,3.0665429,-1.0006078,0.7501492,4.201467,2.0814137,10.492137,3.1252234,6.680149,0.0,11.047471046447754,1.7633039951324463,-6.088195323944092,313.02676,3.0271974,0.9463682174682617,-2.0808290243148804,-2.4233729243278503,1.303238868713379,289.68597,1294.4916,270.37595,436.9943,124.20936,149.98334,1294.4915771484375
27621,669.9821,664.21405,126.93566,35.13779,3.12261,-0.17237772,1.4366761,2.5119145,0.6356218,-0.3310116,0.10344892,-1.0354016,28.85374,7.6293945e-06,12.578297,8.643466,19.8405818939209,-1.0124499797821045,4.5489115715026855,1496.2697,-2.9881976,-2.148125235234396,0.8400722593069077,2.449126124382019,-2.7588208357440394,1490.0874,465.2023,305.09723,438.48145,318.80328,107.65263,1490.08740234375
27672,240.92813,228.20175,174.41342,95.56418,3.0371623,-0.11499727,0.6247248,-2.945349,0.8235997,-2.2651734,3.1830022,1.4419249,18.60646,20.57308,19.081114,4.4753976,45.21834945678711,-1.3672096729278564,-4.285743236541748,739.10754,-3.1310258,-1.8788133303271692,1.252212405204773,1.9919344782829285,-1.578139305114746,1149.5002,717.22766,108.513176,3031.5647,964.9039,359.06476,3031.564697265625
27683,673.23755,506.08643,266.7231,68.34545,0.8605903,-2.2832103,-2.4279609,0.8271215,0.3637603,-1.2095821,-0.6784532,-3.3417423,26.903942,4.8856335,-6.6072494e-06,8.63633,6.216462135314941,-0.9401355385780334,6.433536529541016,1514.3926,-3.139385,1.8007258176803589,-1.3430747389793396,-1.487825334072113,1.767257034778595,1548.2129,963.7496,1335.0452,204.54431,604.25903,546.8687,1548.212890625
27750,739.31616,440.6341,309.86548,117.869644,2.5417602,-0.7859597,-0.45002535,2.0233035,-0.5142388,1.7309022,-2.0623405,-0.15305306,88.6649,47.081394,48.694542,14.409117,16.29680824279785,-2.516172409057617,5.8068928718566895,1607.6853,-2.9554656,-1.2252526918994349,1.730212688446045,2.066147059202194,-1.7437093893634241,1942.7103,1265.8876,212.23343,2411.7883,672.8024,560.5139,2411.788330078125
27875,1250.1562,967.2891,317.21628,180.37744,-1.4397947,1.6595209,0.43263233,2.5856223,-0.6090651,0.32010016,-0.51960504,-1.4762763,42.775036,172.11816,39.967915,15.9234,74.81169128417969,-3.1239120960235596,-1.777804970741272,2715.039,-3.0993156,1.6841174364089966,-1.4997523466693323,-2.7266408840762537,-0.5736509005175989,2456.0125,1020.9715,959.69434,826.04376,955.7535,487.59818,2456.012451171875
27910,90.750046,74.07376,59.03455,56.19829,-0.17126483,2.6060236,-2.7878034,-1.1388949,3.2861502,-3.342218,0.9011285,2.440496,20.632906,9.004146,5.5752544,6.696597,33.10347366333008,0.5719057321548462,-3.479475975036621,280.05664,-2.7772884,-0.7431705594062805,2.034117817878723,2.9234761635409754,-1.7108006477355957,2257.6938,262.43903,95.05393,547.3468,1165.5804,130.00722,2257.69384765625
27949,148.1027,118.91185,44.276234,26.452883,3.002796,-0.5682068,1.3000755,-0.09760627,-1.7062744,0.67739457,0.43293747,4.492195,11.360244,7.3757124,1.816693,6.333827,14.878104209899902,0.5688791275024414,-4.116312026977539,337.74368,-2.7121828,2.4339168071746826,-1.1370859146118164,0.731196403503418,-0.6664853990077972,474.36166,241.58588,1391.364,118.3988,371.08505,259.98605,1391.364013671875
27955,355.1504,175.85313,149.48837,128.87692,1.0063581,-2.4111369,-2.1897006,2.775395,0.8022536,-0.40953216,0.09515006,-3.2744124,34.60246,3.2591116,2.6973983e-06,15.647845,33.52628707885742,-1.0108206272125244,4.027523040771484,809.3689,-2.8656905,2.017178773880005,-1.4003162384033203,-1.178879976272583,-2.496969763432638,591.864,491.37622,1650.0673,90.23143,615.344,742.4727,1650.0672607421875
27974,592.0615,560.5216,330.97403,95.31557,-0.90056324,1.7906595,-2.7674668,0.0018803636,-0.5931266,1.798472,-1.6767976,-0.6838591,94.015724,51.08514,58.142715,8.7781315,14.250687599182129,2.7877037525177,2.91766357421875,1578.8727,-2.6912227,2.5949183146106165,-0.9970442056655884,0.7280147711383265,-2.785823388956487,2071.2024,886.6581,232.9236,2463.733,819.16693,400.12656,2463.73291015625
28002,87.15107,47.6151,47.592476,33.852726,0.5770415,-2.3498104,-2.2011852,1.175584,-3.564537,4.5609407,0.8736238,2.0977743,9.797987,4.20545,1.6098131,1.3214607,21.461872100830078,3.0621886253356934,-4.264055252075195,216.21136,2.9268517,-2.4851471185684204,0.8711863199817103,1.0198114554034632,-1.8866046667099,3745.963,599.1183,918.91034,293.57538,148.66573,95.382164,3745.962890625
28005,91.552864,79.90063,27.330511,25.620825,2.5744889,-0.5201348,0.95427454,-3.0739284,-1.5352236,4.162974,-2.0221426,-2.2199633,2.338043,5.161165,5.3749833,4.703869,8.039429664611816,1.986247181892395,-6.305106163024902,224.40482,3.0946236,0.588241696357727,-2.5063819885253906,-1.0319726467132568,1.223009769116537,1482.2457,77.16657,46.141003,1029.7952,1102.3339,49.156994,1482.2457275390625
28017,293.18634,172.13466,151.28452,102.58337,-1.3167602,1.28204,1.687242,-2.0891218,0.6295472,-2.7137835,0.0024531223,-1.6637709,20.416397,27.358744,4.678973,18.838058,28.640859603881836,0.5806686878204346,4.846864700317383,719.18884,-2.5988002,-1.8974288702011108,0.7013713121414185,1.1065733432769775,-2.669790506362915,1232.8898,441.8932,509.39813,590.5365,306.50204,332.66187,1232.8897705078125
28023,309.16452,294.32016,189.20619,87.95914,0.6790654,-1.8154476,-2.779833,1.101817,2.314186,-3.309747,-0.5962606,1.1551651,15.054633,33.963543,4.639343,1.9841912,48.67283248901367,2.473234176635742,4.702549934387207,880.65,2.494513,-1.794168770313263,1.9945035616504114,1.0301180521594446,-1.3714171648025513,5034.974,1090.4333,214.21426,884.1425,1517.2703,351.3111,5034.97412109375
28195,174.62425,169.75856,157.49605,144.31165,1.346782,-1.9438728,-1.8463147,0.9386852,0.8802368,-1.8176396,2.7737453,0.5213074,6.7658844,30.14213,22.67322,6.4064617,13.936098098754883,2.3202078342437744,-4.683598041534424,646.1905,-2.9925308,-0.9734258651733398,2.0191046635257166,2.1166628042804163,-1.3815226554870605,708.701,492.60266,87.17509,1608.6836,552.39404,511.95093,1608.68359375
28221,122.99668,102.69457,99.431175,42.016045,0.26625666,-2.895094,-2.4144733,0.44163442,2.307961,-2.1475534,-1.1977525,3.1469824,14.782741,1.370745,8.399397,8.586932,34.02264404296875,1.5866689682006836,0.26119813323020935,367.1385,-3.121835,-1.3204123079776764,1.801422421132223,2.2820430437671106,-1.1450345516204834,1055.1423,655.8846,67.62211,111.745384,931.84717,574.8194,1055.142333984375
28232,432.34305,420.09274,37.642864,37.35737,-0.4760137,2.6116173,2.9371037,-1.2750279,-0.8818129,0.1688191,-4.4251313,-0.70124835,0.0,56.199814,4.239884,1.7193419,17.841983795166016,1.5454305410385132,5.407392978668213,927.43604,-3.087631,-2.0214442312717438,1.066186785697937,1.39167320728302,-2.82045841217041,976.3482,771.13745,101.70469,1244.4618,265.78555,244.45143,1244.4617919921875
28238,125.413025,80.94494,73.83702,42.75083,2.2111738,-1.0288059,-0.19862364,2.1256416,-2.0176036,3.3440924,-1.271328,-4.049129,10.775759,6.5346255,19.544447,10.08245,32.035499572753906,-1.837416172027588,3.4429285526275635,322.94583,-3.0432057,-2.2345953623401087,0.8086103200912476,1.6387925297021866,-2.320127550755636,1477.789,198.79063,177.36755,774.1635,2372.8098,243.03061,2372.809814453125
28275,218.4081,155.72083,43.08685,34.19068,0.40018937,-2.6224203,3.055791,-2.2219825,1.9535482,-0.39212015,-0.54214936,-4.1097107,17.292007,11.387779,7.0613203,5.5807257,16.779544830322266,2.161410093307495,4.153655529022217,451.40643,3.0226097,-1.7612207233905792,1.49935490289797,0.8943808078765869,1.8997927347766321,653.435,364.31195,1795.293,54.028877,458.76343,227.55768,1795.29296875
28416,301.54846,297.97595,105.14287,55.708923,-0.66584086,2.7043033,1.6838934,-0.75966823,-1.6106453,1.4915053,-0.76261926,0.6362645,23.519436,32.140587,3.2754226,4.9223,23.509729385375977,-3.026254177093506,4.002219200134277,760.3762,2.9130414,2.3604133129119873,-0.5526278654681605,-1.5730376879321497,2.266585946083069,1476.885,364.52985,357.94553,519.90186,281.0638,185.03183,1476.885009765625
28420,204.80075,153.7613,91.654655,50.646317,-0.80297595,2.1873388,2.5312026,-0.9388722,-1.4898827,1.9086647,0.7038255,3.1576903,14.334719,8.375317,-1.9073486e-06,9.902354,7.100588798522949,0.943111777305603,-4.947056770324707,500.86304,-2.9903147,-1.7460877299308777,1.2442270517349243,1.5880907773971558,-1.881983995437622,1003.0421,455.56717,1030.705,157.45099,212.82593,251.6043,1030.7049560546875
28422,607.46155,403.46072,291.0111,,-3.0981174,-0.3192319,0.51664895,,-1.1185195,2.2118573,0.6751289,,94.82888,21.900415,24.665102,,40.41606140136719,2.546283721923828,-3.2659614086151123,1301.9333,-2.7788854,0.6387842337237757,-2.8655156195163727,-2.0296347737312317,,2709.7888,1192.1725,,646.5404,,,2709.788818359375
28448,191.73506,126.65419,59.508656,51.899265,2.9457614,-0.29219523,0.7982609,-0.87165576,2.2647657,-1.0021454,-0.31626144,-3.4570665,11.622254,5.206176,1.2558423,7.6059875,26.45487403869629,-2.1303720474243164,-2.6541550159454346,429.79718,-3.0452287,-1.2070518175708216,1.838176816701889,2.928632974624634,1.2587162852287292,828.5914,405.2264,1748.0226,108.801544,257.538,268.77917,1748.0225830078125
28478,217.43715,106.006454,99.53393,34.163837,0.25326043,2.969254,-2.305233,2.3784313,-2.3388097,1.6106361,2.4040177,0.9484279,14.317655,9.762397,5.228869,0.0,3.5932490825653076,-0.9158937931060791,5.547371864318848,457.1414,-2.7159936,1.1691542267799377,-2.3980374971972864,-1.3893392086029053,-2.9888601938830774,1113.3767,1587.5608,455.15314,131.07608,54.6596,124.8847,1587.560791015625
28512,477.23898,376.57184,258.017,33.41247,-0.47370562,-2.961477,1.960255,1.8901855,-1.4391259,2.2807229,2.4490252,-0.5860739,38.362823,15.562254,40.235332,7.0188994,53.52605438232422,0.25310808420181274,-3.843151330947876,1145.2402,2.4877715,-0.7268137037754059,3.0686001817332667,1.707146942615509,1.6370773911476135,2776.4702,2491.4927,264.26727,400.94638,470.14413,407.60184,2776.47021484375
28519,530.0975,522.53986,28.6614,28.61081,1.829625,-1.3088384,2.4229152,-2.2390747,1.3932017,-0.2386107,1.2866845,2.4411616,72.72339,96.243614,3.7051914,6.9530363,18.708724975585938,-0.638964831829071,-4.938400745391846,1109.9095,3.1384635,2.4685898423194885,-0.6698735356330872,3.061880052089691,-1.600109875202179,1435.6052,105.86312,270.58295,327.64474,462.0155,55.331776,1435.605224609375
28546,164.48326,112.512436,56.329586,36.520847,2.947704,-0.31038013,-0.9323876,1.3199074,-0.5992207,0.5951396,1.013722,4.771179,20.78632,8.980483,9.802916,2.4604564,28.332077026367188,0.5077107548713684,-4.948180675506592,369.84613,-3.0251012,2.4399933218955994,-0.8180908858776093,-1.4400983452796936,0.812196671962738,323.09586,250.94759,1138.915,62.258503,519.1074,305.3236,1138.9150390625
28555,85.31784,48.32529,39.138664,32.744938,1.4767344,-1.3561307,-0.8646536,-2.5754843,-2.5088296,2.585996,-2.9222543,-4.6329107,-7.6293945e-06,6.125412,-5.3947965e-06,6.798828,10.809640884399414,2.5501270294189453,5.999528884887695,205.52673,2.8328652,-1.073392629623413,2.3769275585757654,2.8684046904193323,1.1575740019427698,825.07806,109.13008,164.89694,680.73035,1469.4154,87.95311,1469.4154052734375
28572,362.14734,185.92665,168.01404,,-1.9724119,0.934811,1.4123324,,0.2931196,-1.1886744,-2.4468434,,11.97021,5.2424884,22.699358,,25.345605850219727,-0.3651292324066162,4.531862258911133,716.088,-2.9072227,-1.6072826385498047,1.2999402284622192,1.7774616479873657,,665.5322,1032.2563,,253.2094,,,1032.25634765625
